latitude,longitude,location_area,number_of_rooms,area,rent,floor,has_elevator,has_fireplace,has_outside,sold_price,adress
59.3308405,18.05062614,Kungsholmen,3,66,"6,436",2,yes,no,yes,7600000,Kungsbro Strand 21
59.3308405,18.05062614,Kungsholmen,2,37.5,"4,085",3,yes,,yes,3775000,Kungsbro Strand 21
59.3308405,18.05062614,Kungsholmen,2,44.5,"4,694",4,yes,no,yes,4100000,Kungsbro Strand 21
59.3308405,18.05062614,Kungsholmen,2,51,"5,261",4,yes,no,yes,4600000,Kungsbro Strand 21
59.3308405,18.05062614,Kungsholmen,2,34.5,"3,823",5,yes,no,yes,3700000,Kungsbro Strand 21
59.3308405,18.05062614,Kungsholmen,2,32.5,"3,490",,yes,no,yes,3495000,Kungsbro Strand 21
59.33112664,18.04988926,Kungsholmen,2,33,"3,649",2,yes,no,yes,3300000,Kungsbro Strand 25
59.33112664,18.04988926,Kungsholmen,1,32.5,"3,649",3,yes,,yes,3050000,Kungsbro Strand 25
59.33112664,18.04988926,Kungsholmen,2,39,"4,215",3,yes,no,yes,3750000,Kungsbro Strand 25
59.33112664,18.04988926,Kungsholmen,1,24.5,"2,707",,no,no,yes,2737500,Kungsbro Strand 25
59.33112664,18.04988926,Kungsholmen,2,79,"8,018",,yes,no,yes,12250000,Kungsbro Strand 25
59.33159201,18.04772108,Kungsholmen,2,68,"3,583",3,yes,,yes,8935000,Kungsgatan 86
59.33179182,18.04751547,Kungsholmen,1.5,34,"1,792",4,no,no,yes,4330000,Kungsgatan 86A
59.33179182,18.04751547,Kungsholmen,1,34,,,no,,,3600000,Kungsgatan 86A
59.32715223,18.04636068,Kungsholmen,1,30,"1,577",2,yes,no,no,3000000,Kungsholms Hamnplan 2A
59.32755499,18.04609077,Kungsholmen,1,23,"1,063",0.5,yes,no,no,3075000,Kungsholms Hamnplan 5
59.32755499,18.04609077,Kungsholmen,2,56,"2,405",1,yes,no,yes,6900000,Kungsholms Hamnplan 5
59.32755499,18.04609077,Kungsholmen,2,60,"2,616",2,yes,no,yes,6750000,Kungsholms Hamnplan 5
59.32755499,18.04609077,Kungsholmen,2,56,"2,405",4,,,,7100000,Kungsholms Hamnplan 5
59.32755499,18.04609077,Kungsholmen,2,62,"2,744",4,yes,yes,yes,6700000,Kungsholms Hamnplan 5
59.32761185,18.04558836,Kungsholmen,2,60,"2,575",1,yes,no,yes,7150000,Kungsholms Hamnplan 5A
59.32934469,18.04868565,Kungsholmen,3,86,"5,180",2,yes,no,yes,11000000,Kungsholms Kyrkoplan 1
59.32960161,18.04881609,Kungsholmen,2,60,"4,216",0,yes,,,5175000,Kungsholms Kyrkoplan 3
59.32942543,18.04926937,Kungsholmen,3,96,"4,850",1,yes,yes,yes,9350000,Kungsholms Kyrkoplan 4
59.32942543,18.04926937,Kungsholmen,2.5,71,"3,844",5,yes,yes,yes,9050000,Kungsholms Kyrkoplan 4
59.32942543,18.04926937,Kungsholmen,1,28,"1,786",6,yes,no,no,3150000,Kungsholms Kyrkoplan 4
59.3296521,18.04938437,Kungsholmen,1,34,"2,273",-2,yes,no,no,3400000,Kungsholms Kyrkoplan 6
59.3296521,18.04938437,Kungsholmen,1.5,36,"2,273",3,yes,no,yes,4600000,Kungsholms Kyrkoplan 6
59.3296521,18.04938437,Kungsholmen,2,67,"3,471",3,yes,no,yes,8200000,Kungsholms Kyrkoplan 6
59.3296521,18.04938437,Kungsholmen,3,106,"5,064",7,yes,no,yes,13150000,Kungsholms Kyrkoplan 6
59.3296521,18.04938437,Kungsholmen,3,80,,,no,,,6800000,Kungsholms Kyrkoplan 6
59.33567923,18.03995998,Kungsholmen,2.5,67,"4,158",2,yes,,,6495000,Kungsholms Strand 105
59.33567923,18.03995998,Kungsholmen,3,96.5,"6,719",8,yes,no,yes,11995000,Kungsholms Strand 105
59.33589777,18.03900422,Kungsholmen,2,59,"3,904",1.5,yes,no,no,5150000,Kungsholms Strand 109
59.33589777,18.03900422,Kungsholmen,3,87,"5,691",6,yes,,yes,9075000,Kungsholms Strand 109
59.33597438,18.03864117,Kungsholmen,3,75,"5,234",3,yes,no,yes,8200000,Kungsholms Strand 111
59.33597438,18.03864117,Kungsholmen,3,75,,,no,,,8375000,Kungsholms Strand 111
59.33641295,18.03620266,Kungsholmen,2,46,,,no,,,5450000,Kungsholms Strand 121
59.3371745,18.03167025,Kungsholmen,3,102,"4,659",4,yes,,,9550000,Kungsholms Strand 135B
59.3371745,18.03167025,Kungsholmen,2,43,"1,934",5,yes,no,no,4550000,Kungsholms Strand 135B
59.3371745,18.03167025,Kungsholmen,2,54,"2,376",7,yes,no,no,5300000,Kungsholms Strand 135B
59.33723637,18.03132389,Kungsholmen,1,32,"1,942",1,yes,,,3000000,Kungsholms Strand 137
59.33723637,18.03132389,Kungsholmen,1.5,46,"2,484",2,yes,no,yes,4755007,Kungsholms Strand 137
59.33723637,18.03132389,Kungsholmen,2,56,"3,108",2,yes,no,yes,5725000,Kungsholms Strand 137
59.33723637,18.03132389,Kungsholmen,2,37,"2,143",4,yes,no,yes,4000000,Kungsholms Strand 137
59.33723637,18.03132389,Kungsholmen,2,37,"2,145",5,yes,,yes,3950000,Kungsholms Strand 137
59.33723637,18.03132389,Kungsholmen,2,46,"2,486",5,yes,,yes,4830000,Kungsholms Strand 137
59.33729913,18.03095116,Kungsholmen,1.5,45,"2,679",0.5,yes,no,no,3700000,Kungsholms Strand 139
59.33729913,18.03095116,Kungsholmen,2,54,"2,982",2,yes,no,yes,5660000,Kungsholms Strand 139
59.33729913,18.03095116,Kungsholmen,2,46,"2,486",4,yes,,yes,4700000,Kungsholms Strand 139
59.33729913,18.03095116,Kungsholmen,2,37,,,no,,,4000000,Kungsholms Strand 139
59.33733715,18.03072395,Kungsholmen,2,45,"2,107",0.5,yes,no,no,4000000,Kungsholms Strand 141
59.33733715,18.03072395,Kungsholmen,2,38,"1,779",1,yes,,yes,3950000,Kungsholms Strand 141
59.33733715,18.03072395,Kungsholmen,2,45,"2,100",4,yes,no,yes,4600000,Kungsholms Strand 141
59.33740743,18.0303085,Kungsholmen,2,53,"2,482",0.5,yes,,,4350000,Kungsholms Strand 143
59.33740743,18.0303085,Kungsholmen,1,33,"1,545",2,yes,no,yes,3400000,Kungsholms Strand 143
59.33740743,18.0303085,Kungsholmen,2,40,,,no,,,4200000,Kungsholms Strand 143
59.33829509,18.0254185,Kungsholmen,2,51,"3,318",2,yes,,yes,5075000,Kungsholms Strand 163
59.33829509,18.0254185,Kungsholmen,2,51,"3,374",4,yes,,yes,4730000,Kungsholms Strand 163
59.33827472,18.02507869,Kungsholmen,2,85,"5,175",2,yes,yes,no,7700000,Kungsholms Strand 165
59.33827472,18.02507869,Kungsholmen,2,46,"2,847",3,yes,no,no,4800000,Kungsholms Strand 165
59.33827472,18.02507869,Kungsholmen,2,50,"3,023",3,yes,,yes,5675000,Kungsholms Strand 165
59.33827472,18.02507869,Kungsholmen,1.5,44,"2,746",5,yes,no,no,4100000,Kungsholms Strand 165
59.33827472,18.02507869,Kungsholmen,2,44,,,no,,,4400000,Kungsholms Strand 165
59.33837011,18.02458571,Kungsholmen,2,36,"1,877",1,yes,,,3650000,Kungsholms Strand 169
59.33837011,18.02458571,Kungsholmen,2,66,"3,440",2,yes,yes,yes,6800000,Kungsholms Strand 169
59.33837011,18.02458571,Kungsholmen,2,36,"1,877",3,yes,,yes,3670000,Kungsholms Strand 169
59.33837011,18.02458571,Kungsholmen,3,68,"3,440",4,yes,yes,yes,7750000,Kungsholms Strand 169
59.33837011,18.02458571,Kungsholmen,2,60,"3,128",6,yes,yes,yes,6600000,Kungsholms Strand 169
59.33837011,18.02458571,Kungsholmen,3,79,,,no,,,8500000,Kungsholms Strand 169
59.3384221,18.02431735,Kungsholmen,2,51,"2,669",2,yes,,yes,4500000,Kungsholms Strand 171
59.3384221,18.02431735,Kungsholmen,1,32,"2,346",4,yes,no,no,3450000,Kungsholms Strand 171
59.33852196,18.02380644,Kungsholmen,2,57,"2,696",4,yes,no,yes,5080000,Kungsholms Strand 175
59.33852196,18.02380644,Kungsholmen,2,70,"3,220",4,yes,yes,yes,7500000,Kungsholms Strand 175
59.33852196,18.02380644,Kungsholmen,2,50,"2,361",6,yes,,yes,5800000,Kungsholms Strand 175
59.33852196,18.02380644,Kungsholmen,2,53,,,no,,,4825000,Kungsholms Strand 175
59.3387052,18.02322657,Kungsholmen,2,43,"2,372",2,yes,no,no,4150000,Kungsholms Strand 179
59.3387052,18.02322657,Kungsholmen,2,47,"2,645",5,yes,,,4750000,Kungsholms Strand 179
59.3387052,18.02322657,Kungsholmen,2.5,67,"3,825",6,yes,,yes,8400000,Kungsholms Strand 179
59.3387052,18.02322657,Kungsholmen,3,67,"3,884",6,yes,no,yes,9350000,Kungsholms Strand 179
59.3387052,18.02322657,Kungsholmen,3,71,"4,119",6,yes,,yes,9000000,Kungsholms Strand 179
59.3387052,18.02322657,Kungsholmen,3,81,,,no,,,8400000,Kungsholms Strand 179
59.33874452,18.02288441,Kungsholmen,1,30,"1,888",1,yes,,,3150000,Kungsholms Strand 181
59.33876866,18.0225447,Kungsholmen,2,42,"2,585",1,yes,,,4070000,Kungsholms Strand 183
59.33876866,18.0225447,Kungsholmen,1,30,"1,847",3,yes,no,yes,3450000,Kungsholms Strand 183
59.33876866,18.0225447,Kungsholmen,2.5,46,"2,831",4,yes,,yes,4660000,Kungsholms Strand 183
59.33876866,18.0225447,Kungsholmen,2,46,"2,831",5,yes,,yes,4590000,Kungsholms Strand 183
59.33877927,18.02226847,Kungsholmen,2,40,"1,321",3,,,,4300000,Kungsholms Strand 185
59.33877927,18.02226847,Kungsholmen,3,110,"3,577",7,yes,yes,yes,11200000,Kungsholms Strand 185
59.33087378,18.04860687,Kungsholmen,3,71,"6,955",2,yes,,,5350000,Kungsholmsgatan 11
59.33087378,18.04860687,Kungsholmen,3,74,"7,261",2,yes,,yes,5800000,Kungsholmsgatan 11
59.33087378,18.04860687,Kungsholmen,2,42,"4,477",4,yes,,yes,3995000,Kungsholmsgatan 11
59.33087378,18.04860687,Kungsholmen,1,30,"3,432",6,no,,yes,3675000,Kungsholmsgatan 11
59.33087378,18.04860687,Kungsholmen,1,31.5,"3,562",6,yes,,yes,3150000,Kungsholmsgatan 11
59.33114796,18.04798437,Kungsholmen,2,57,"2,628",6,yes,,,7780000,Kungsholmsgatan 12
59.33095981,18.04800621,Kungsholmen,1,24,"2,577",2,yes,no,no,2750000,Kungsholmsgatan 13
59.33095981,18.04800621,Kungsholmen,1,33.5,"3,577",2,yes,no,no,3250000,Kungsholmsgatan 13
59.33095981,18.04800621,Kungsholmen,1,34.5,"3,664",5,yes,no,no,3350000,Kungsholmsgatan 13
59.33095981,18.04800621,Kungsholmen,2,50,"5,174",5,yes,no,yes,4600000,Kungsholmsgatan 13
59.33095981,18.04800621,Kungsholmen,1.5,42,"4,156",7,yes,,yes,5050000,Kungsholmsgatan 13
59.33100323,18.04769103,Kungsholmen,3,71,"3,168",3,yes,yes,yes,7200000,Kungsholmsgatan 15
59.33100323,18.04769103,Kungsholmen,3,71,"3,199",4,yes,yes,yes,7500000,Kungsholmsgatan 15
59.33100323,18.04769103,Kungsholmen,3,71,"3,230",,yes,yes,yes,7250000,Kungsholmsgatan 15
59.33136937,18.0463758,Kungsholmen,3,103,"4,500",1,no,yes,yes,11000000,Kungsholmsgatan 16
59.33106747,18.04722794,Kungsholmen,2,51,"3,171",1,yes,yes,no,5350000,Kungsholmsgatan 17
59.33088336,18.04724803,Kungsholmen,3,78,"4,679",4,yes,yes,no,8000000,Kungsholmsgatan 17B
59.33144724,18.04581078,Kungsholmen,2,72,"3,298",1,yes,,,6900000,Kungsholmsgatan 18
59.33150555,18.0453872,Kungsholmen,3,86,"3,942",2,yes,,yes,10750000,Kungsholmsgatan 20
59.33174352,18.04540186,Kungsholmen,2,46,"2,190",1,no,no,yes,5260000,Kungsholmsgatan 20A
59.33155416,18.04500402,Kungsholmen,3,,"2,895",5,yes,,,6200000,Kungsholmsgatan 22
59.3317124,18.04387836,Kungsholmen,3,82,,4,no,,,10400000,Kungsholmsgatan 26
59.33175842,18.04355088,Kungsholmen,2,59,"2,438",1,yes,no,yes,7000000,Kungsholmsgatan 28
59.33175842,18.04355088,Kungsholmen,3,84,"3,654",1,yes,no,yes,11350000,Kungsholmsgatan 28
59.33200954,18.04172736,Kungsholmen,2,52,"3,350",0.5,yes,yes,yes,5360000,Kungsholmsgatan 36
59.33200954,18.04172736,Kungsholmen,3,83,"4,579",1,yes,yes,,9000000,Kungsholmsgatan 36
59.33200954,18.04172736,Kungsholmen,2,63,"3,808",2,no,yes,,7200000,Kungsholmsgatan 36
59.33200954,18.04172736,Kungsholmen,3,79,"4,609",3,yes,yes,yes,9000000,Kungsholmsgatan 36
59.33206371,18.04133363,Kungsholmen,1,32,"1,255",,no,no,yes,3950000,Kungsholmsgatan 38
59.33220846,18.04028262,Kungsholmen,2,42,"2,037",2,no,no,no,4950000,Kungsholmsgatan 42
59.33220846,18.04028262,Kungsholmen,2,42,,,no,,,5000000,Kungsholmsgatan 42
59.33220846,18.04028262,Kungsholmen,2,47,"2,310",,no,,,5315000,Kungsholmsgatan 42
59.33223365,18.04009953,Kungsholmen,2,43,"2,029",4,no,,yes,4910000,Kungsholmsgatan 44
59.33223365,18.04009953,Kungsholmen,2,43,"1,996",4,no,no,yes,5600000,Kungsholmsgatan 44
59.33220989,18.04029107,Kungsholmen,2,43,,,no,,,5100000,Kungsholmsgatan 46
59.33231347,18.03951973,Kungsholmen,2,45,"1,996",4,no,,yes,5200000,Kungsholmsgatan 50
59.3323384,18.03933858,Kungsholmen,1,35,"1,627",0.5,no,no,no,3600000,Kungsholmsgatan 52
59.3323384,18.03933858,Kungsholmen,2,43,"2,063",3,no,no,yes,5250000,Kungsholmsgatan 52
59.3323384,18.03933858,Kungsholmen,2,43,"2,029",4,no,no,yes,4900000,Kungsholmsgatan 52
59.33079275,18.04915483,Kungsholmen,1,33,"3,448",1,yes,no,no,2875000,Kungsholmsgatan 9
59.33079275,18.04915483,Kungsholmen,2,38.5,"4,172",1,yes,no,yes,3595000,Kungsholmsgatan 9
59.33079275,18.04915483,Kungsholmen,2.5,51.5,"5,389",1,yes,no,yes,4400000,Kungsholmsgatan 9
59.33079275,18.04915483,Kungsholmen,2,28.5,"3,141",2,yes,no,yes,2850000,Kungsholmsgatan 9
59.33079275,18.04915483,Kungsholmen,2,38.5,"4,172",2,yes,no,yes,3560000,Kungsholmsgatan 9
59.33079275,18.04915483,Kungsholmen,1,23,"2,662",3,yes,no,yes,2350000,Kungsholmsgatan 9
59.33079275,18.04915483,Kungsholmen,1,23,"2,779",4,yes,no,yes,2550000,Kungsholmsgatan 9
59.33079275,18.04915483,Kungsholmen,2,34,"3,780",4,yes,no,yes,3425000,Kungsholmsgatan 9
59.33079275,18.04915483,Kungsholmen,1,40,"4,302",5,yes,no,yes,3430000,Kungsholmsgatan 9
59.33079275,18.04915483,Kungsholmen,1,40,"4,302",8,yes,no,yes,3400000,Kungsholmsgatan 9
59.32853505,18.04248559,Kungsholmen,1,21,872,1,yes,,,2900000,Kungsholmstorg 13A
59.32705794,18.04250489,Kungsholmen,2,67,"2,477",2,yes,,,7500000,Kungsholmstorg 2
59.32761002,18.04125595,Kungsholmen,2,55,"2,309",2,,,,6800000,Kungsholmstorg 3C
59.33003164,18.0471181,Kungsholmen,1.5,30,"3,909",-1,yes,no,yes,2950000,Kungsklippan 11
59.33003164,18.0471181,Kungsholmen,2,39,"4,066",0,yes,no,no,3100000,Kungsklippan 11
59.33003164,18.0471181,Kungsholmen,1,23,"2,744",1,yes,,,2285000,Kungsklippan 11
59.33003164,18.0471181,Kungsholmen,1.5,31,"4,012",1,yes,,,2650000,Kungsklippan 11
59.33003164,18.0471181,Kungsholmen,1.5,31,"4,012",1,yes,,,2700000,Kungsklippan 11
59.33003164,18.0471181,Kungsholmen,1,24,"2,828",2,yes,,,2340000,Kungsklippan 11
59.33003164,18.0471181,Kungsholmen,1,24,"2,828",2,yes,,,2400000,Kungsklippan 11
59.33003164,18.0471181,Kungsholmen,1,24,"2,842",3,yes,no,no,2325000,Kungsklippan 11
59.33003164,18.0471181,Kungsholmen,1,24,"2,842",3,yes,no,no,2500000,Kungsklippan 11
59.33003164,18.0471181,Kungsholmen,1,24,"2,713",4,yes,no,no,2525000,Kungsklippan 11
59.33003164,18.0471181,Kungsholmen,2,31,"4,061",4,yes,,,2730000,Kungsklippan 11
59.33003164,18.0471181,Kungsholmen,1,24,"2,870",5,yes,,,2395000,Kungsklippan 11
59.33003164,18.0471181,Kungsholmen,1,24,"2,870",5,yes,,,2395000,Kungsklippan 11
59.33003164,18.0471181,Kungsholmen,1,24,"2,870",5,yes,no,no,2525000,Kungsklippan 11
59.33003164,18.0471181,Kungsholmen,1,24,,,no,,,2100000,Kungsklippan 11
59.33003164,18.0471181,Kungsholmen,1,24,,,no,,,2375000,Kungsklippan 11
59.33003164,18.0471181,Kungsholmen,1,31,,,no,,,2600000,Kungsklippan 11
59.33003164,18.0471181,Kungsholmen,1,31,,,no,,,2600000,Kungsklippan 11
59.33035314,18.04842158,Kungsholmen,2,39.5,"4,259",2,yes,no,yes,4000000,Kungsklippan 12
59.33035314,18.04842158,Kungsholmen,2,32,"3,446",4,yes,no,no,3550000,Kungsklippan 12
59.33035314,18.04842158,Kungsholmen,1.5,31,"3,519",5,yes,no,yes,3200000,Kungsklippan 12
59.33035314,18.04842158,Kungsholmen,1,32,"3,502",5,yes,no,no,2750000,Kungsklippan 12
59.33035314,18.04842158,Kungsholmen,2,36,"3,954",6,yes,no,yes,3500000,Kungsklippan 12
59.33035314,18.04842158,Kungsholmen,1,32,"3,446",7,yes,no,no,3250000,Kungsklippan 12
59.33035314,18.04842158,Kungsholmen,1.5,36,"3,954",8,yes,no,yes,3900000,Kungsklippan 12
59.33035314,18.04842158,Kungsholmen,2,39.5,"4,259",8,yes,no,yes,4300000,Kungsklippan 12
59.33035314,18.04842158,Kungsholmen,2,50,,,no,,,3750000,Kungsklippan 12
59.33039833,18.04802764,Kungsholmen,2,38,"4,128",1,yes,no,yes,3750000,Kungsklippan 14
59.33039833,18.04802764,Kungsholmen,2,36.5,"3,997",2,yes,,yes,3380000,Kungsklippan 14
59.33039833,18.04802764,Kungsholmen,2,42.5,"4,520",5,yes,no,yes,4600000,Kungsklippan 14
59.33039833,18.04802764,Kungsholmen,1,30,"3,431",6,yes,no,yes,2900000,Kungsklippan 14
59.33039833,18.04802764,Kungsholmen,1,30,"3,431",7,yes,no,yes,3380000,Kungsklippan 14
59.33039833,18.04802764,Kungsholmen,1.5,31,"3,388",7,yes,no,yes,3450000,Kungsklippan 14
59.33032625,18.04598738,Kungsholmen,1.5,27,"1,023",1,no,no,no,3200000,Kungsklippan 17B
59.33050382,18.04718067,Kungsholmen,2,31.5,"3,403",0.5,yes,,,2895000,Kungsklippan 20
59.33050382,18.04718067,Kungsholmen,1,28,"3,215",1,yes,no,yes,2675000,Kungsklippan 20
59.33050382,18.04718067,Kungsholmen,1,27,"3,127",2,yes,,yes,2900000,Kungsklippan 20
59.33050382,18.04718067,Kungsholmen,2,31.5,"3,519",2,yes,,yes,3100000,Kungsklippan 20
59.33050382,18.04718067,Kungsholmen,1,27,"3,127",4,yes,,yes,2990000,Kungsklippan 20
59.33050382,18.04718067,Kungsholmen,1,32.5,"3,606",4,yes,no,yes,3010000,Kungsklippan 20
59.33050382,18.04718067,Kungsholmen,1,27,"3,127",5,yes,no,yes,2720000,Kungsklippan 20
59.33050382,18.04718067,Kungsholmen,1,27,"3,127",6,yes,,yes,2880000,Kungsklippan 20
59.33050382,18.04718067,Kungsholmen,1,32.5,,6,no,,,3100000,Kungsklippan 20
59.33050382,18.04718067,Kungsholmen,1,27,"3,127",7,yes,no,yes,2800000,Kungsklippan 20
59.33050382,18.04718067,Kungsholmen,1,23,"2,737",9,yes,,yes,2750000,Kungsklippan 20
59.33050382,18.04718067,Kungsholmen,2,40,,9,yes,no,yes,6000000,Kungsklippan 20
59.33054966,18.04677924,Kungsholmen,2,61,,-2,yes,no,yes,4000000,Kungsklippan 22
59.33054966,18.04677924,Kungsholmen,1,21.5,"2,446",2,yes,no,no,2495000,Kungsklippan 22
59.33054966,18.04677924,Kungsholmen,2,44.5,"4,694",4,yes,,yes,4500000,Kungsklippan 22
59.33054966,18.04677924,Kungsholmen,2,44.5,"4,694",7,yes,,yes,5900000,Kungsklippan 22
59.33054966,18.04677924,Kungsholmen,2,44.5,,,no,,,4925000,Kungsklippan 22
59.32983277,18.04879426,Kungsholmen,1,24,"1,293",2,yes,no,no,2900000,Kungsklippan 5
59.32987501,18.04840197,Kungsholmen,3,86,"4,602",0.5,yes,,,9650000,Kungsklippan 7
59.32992839,18.04795049,Kungsholmen,3,88,,4,yes,yes,no,8800000,Kungsklippan 9
59.3418641,18.05882773,Vasastan,3,88,"2,198",3,yes,no,yes,11000000,Kungstensgatan 28C
59.3418641,18.05882773,Vasastan,3,84,"2,097",5,yes,,yes,8900000,Kungstensgatan 28C
59.34183195,18.05983644,Vasastan,2,66,"3,453",4.5,yes,yes,,8750000,Kungstensgatan 29
59.34140396,18.05901768,Vasastan,1.5,40,"2,811",2,no,no,no,4725000,Kungstensgatan 35A
59.3402671,18.0524958,Vasastan,2,47,"1,201",2,yes,,yes,5350000,Kungstensgatan 44
59.34018366,18.05234482,Vasastan,2,47,"1,201",4,yes,,yes,5600000,Kungstensgatan 46
59.34018366,18.05234482,Vasastan,2,60,"1,490",4,yes,no,yes,6900000,Kungstensgatan 46
59.34018366,18.05234482,Vasastan,2,60,"1,490",5,yes,no,yes,7170000,Kungstensgatan 46
59.34001176,18.05256592,Vasastan,2,56,"2,612",1,no,yes,yes,8100000,Kungstensgatan 51
59.33993805,18.05227265,Vasastan,2,54.5,"3,229",,yes,,yes,6200000,Kungstensgatan 53
59.33973017,18.05242223,Vasastan,1,34.5,"2,426",2,no,,yes,4550000,Kungstensgatan 53A
59.3398199,18.05180717,Vasastan,3,60,,2,no,,,8410000,Kungstensgatan 55
59.3398199,18.05180717,Vasastan,2,60,"3,206",2,yes,,yes,8410000,Kungstensgatan 55
59.3398199,18.05180717,Vasastan,3,67,"3,656",2,yes,yes,no,7800000,Kungstensgatan 55
59.33965003,18.05115054,Vasastan,1.5,34,"1,106",4,yes,,yes,4960000,Kungstensgatan 57
59.33943682,18.04951901,Vasastan,2,61.5,"2,727",4,yes,no,yes,8900000,Kungstensgatan 58
59.33930134,18.04898995,Vasastan,2,60,"2,549",2,yes,,,7500000,Kungstensgatan 60
59.33927212,18.04967227,Vasastan,2,40,"1,298",,yes,,yes,5100000,Kungstensgatan 63
59.31831919,18.06729827,Södermalm,1,42.5,"2,464",1,yes,,,3675000,Kvarngatan 2
59.31831919,18.06729827,Södermalm,2,42.5,,3,no,,,4250000,Kvarngatan 2
59.31648295,18.06816787,Södermalm,2,71,"2,735",,no,yes,yes,7950000,Kvarngatan 20
59.31649674,18.06814381,Södermalm,3,71,"2,735",0,yes,yes,yes,7750000,Kvarngatan 20A
59.31804566,18.06758812,Södermalm,3,76,"2,949",1.5,yes,no,no,9700000,Kvarngatan 3A
59.3178424,18.0677899,Södermalm,3,64,"2,517",2,no,,,7000000,Kvarngatan 3B
59.36050248,18.09599599,Hjorthagen,2,43.5,,,no,,,4400000,Labradorgatan 26
59.36050248,18.09599599,Hjorthagen,1,51.5,,,yes,,,3800000,Labradorgatan 26
59.36040987,18.09607743,Hjorthagen,1.5,34.5,"2,241",4,yes,no,yes,3400000,Labradorgatan 28
59.36026,18.096209,Hjorthagen,3,88,,4,no,,,9200000,Labradorgatan 30
59.36026,18.096209,Hjorthagen,1,38,,,no,,,3065000,Labradorgatan 30
59.35999494,18.09269861,Hjorthagen,2,52.2,"4,060",4,yes,,yes,5400000,Labradorgatan 8
59.32970863,18.01935919,Marieberg,2,31,"2,018",0.5,yes,,yes,3150000,Lagerlöfsgatan 4
59.32970863,18.01935919,Marieberg,3,62,"3,469",5,yes,yes,yes,5775000,Lagerlöfsgatan 4
59.32972559,18.01874449,Marieberg,2,52,"1,197",0,yes,no,no,4550000,Lagerlöfsgatan 8
59.32972559,18.01874449,Marieberg,2,52,"1,225",2,yes,,yes,4850000,Lagerlöfsgatan 8
59.32972559,18.01874449,Marieberg,3,72,"1,696",2,yes,no,no,6970000,Lagerlöfsgatan 8
59.32972559,18.01874449,Marieberg,3,73,"1,720",2,yes,,yes,6825000,Lagerlöfsgatan 8
59.32972559,18.01874449,Marieberg,2,52,"1,220",5,yes,no,yes,5260000,Lagerlöfsgatan 8
59.3523445,18.09594549,Hjorthagen,3,57.2,"4,479",2,no,,,3975000,Lanforsvägen 23
59.35239839,18.09522624,Hjorthagen,3,44.2,"3,553",1,no,no,no,3525000,Lanforsvägen 29
59.35239839,18.09522624,Hjorthagen,2,,"3,553",3,no,no,no,3200000,Lanforsvägen 29
59.35241488,18.09500229,Hjorthagen,2,44.2,"3,553",1,no,no,no,3360000,Lanforsvägen 31
59.35252535,18.09349381,Hjorthagen,2,44,"3,553",3,no,no,no,3250000,Lanforsvägen 41
59.35252535,18.09349381,Hjorthagen,2,44.2,"3,553",3,no,,,3250000,Lanforsvägen 41
59.35254599,18.09321361,Hjorthagen,2,44.2,"3,553",1,no,no,no,3000000,Lanforsvägen 43
59.35254599,18.09321361,Hjorthagen,2,44.2,"3,553",1,no,,,3275000,Lanforsvägen 43
59.31717043,18.03320711,Södermalm,3,85,"3,736",3,yes,,yes,10075000,Långholmsgatan 11
59.31723084,18.03368174,Södermalm,2,56,"2,711",1,yes,,yes,5750000,Långholmsgatan 11A
59.31723084,18.03368174,Södermalm,2,56,"2,748",4,yes,no,yes,6150000,Långholmsgatan 11A
59.31722568,18.03337673,Södermalm,1,25,"1,647",1,no,,yes,2800000,Långholmsgatan 11B
59.31698893,18.03330296,Södermalm,1,25,"1,446",2,no,,,2600000,Långholmsgatan 13
59.31698893,18.03330296,Södermalm,1,25,"1,446",4,no,no,no,2865000,Långholmsgatan 13
59.31698893,18.03330296,Södermalm,1,25,"1,446",5,no,,,2850000,Långholmsgatan 13
59.31705563,18.03376227,Södermalm,1,25,"1,446",1,no,,,2625000,Långholmsgatan 13A
59.31705563,18.03376227,Södermalm,2,45,"2,627",3,no,,yes,4650000,Långholmsgatan 13A
59.31705563,18.03376227,Södermalm,1.5,36,"2,147",4,no,no,yes,4000000,Långholmsgatan 13A
59.31705563,18.03376227,Södermalm,2,36,"2,147",4,no,no,yes,4075000,Långholmsgatan 13A
59.31705563,18.03376227,Södermalm,2,45,"2,677",4,no,,yes,4450000,Långholmsgatan 13A
59.31763654,18.03248082,Södermalm,3,104,"7,098",6,yes,yes,yes,12200000,Långholmsgatan 16
